Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
6934752099,2022-04-05 10:40:30,Day one,Run,Y’know that scene from pirates of the Caribbean where jack sparrow is standing on the mast of the sinking ship and then he steps off onto the dock? That’s me waiting to go to the store to get new shoes. I can feel the ankle injury waiting to happen :),2178,6.44,191,38,false,,,activities/7379329787.fit.gz,,,2178,1890,6446.2001953125,4.843994140625,3.4106879234314,52,54,67.8000030517578,93.8000030517578,7.11182641983032,0.0124104591086507,,,86,82.4242248535156,,162.590637207031,,,377,,14,38,,,,,,,,,,,0,,0,,1,6514.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.95968794822693,0,,,,,
6940063736,2022-04-06 12:19:26,Leash your fucking dogs people,Run,Apparently garmin tracks my stress levels. That’s gonna be a sorry sight,4126,11.27,190,111,false,,,activities/7385047323.fit.gz,,,4126,3459,11275.5595703125,4.74003887176514,3.25977444648743,118,101,52.2000007629395,133.800003051758,23.0414409637451,0.120614841580391,,,93,81.9743804931641,,173.397094726563,,,706,,21,111,,,,,,7,,,,,0,110,0,,1,11479.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.73280644416809,4070.39990234375,,,,,
6955481010,2022-04-09 15:49:16,Not bad for podcast pace,Run,Preemptive “im sorry” to my training plan for blowing off a “long run” to go climbing,4426,12.88,189,109,false,,,activities/7401662245.fit.gz,,,4426,3902,12882.3701171875,4.65996074676514,3.30147886276245,94,95,65.8000030517578,99.8000030517578,14.2068395614624,0.0124200629070401,,,89,81.6785736083984,,169.535995483398,,,784,,22,109,,,,,,6,,,,,0,102,0,,1,13027.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.91061234474182,0,,,,,
7006329692,2022-04-19 10:41:46,Zip! Zap! Zooey!,Run,onomatopoeia & a janky gps,2524,8.05,190,66,false,,,activities/7456919932.fit.gz,,,2524,2351,8057.41015625,5.260009765625,3.42722678184509,97,96,171,226.600006103516,11.9050350189209,0.0248218718916178,,,87,83.2368316650391,,170.32080078125,,,480,,14,66,,,,,,,,,,,0,,0,,1,8203.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.19231772422791,0,,,,,
7012154117,2022-04-20 12:00:02,S/o to the one dude standing so still I thought I was having a stroke,Run,"15m wu 10x (2m fast 1m cool down) ~15m cooldown 

I suck at running fast lol

Also shoutout to my stupid ass brain doing early morning division telling me a half marathon was 18.2 miles #winning",4296,12.88,192,111,false,,,activities/7463220307.fit.gz,,,4296,3606,12884.900390625,4.94571352005005,3.57318377494812,81,165,55.2000007629395,83.8000030517578,16.5172500610352,0.110206492245197,,,93,83.5825653076172,,171.955291748047,,,754,,19,111,,,,,,8,,,,,0,155,0,,1,13048.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.99927854537964,0,,,,,
7022274483,2022-04-22 10:39:40,Hey there. I’ve learned to walk around inside my mind,Run,I want to take a nap,4406,12.9,,,false,,,activities/7474142386.fit.gz,,,4406,3986,12901.419921875,4.55996084213257,3.23668336868286,124.525512695313,302,71.3000030517578,138.199996948242,49.9043769836426,0.0751856416463852,,,,,,,,,1057.82104492188,,,,,,,,,,,,,,0,,0,,1,13090,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.92814803123474,0,,,,,
7035420126,2022-04-24 17:02:34,If Donald glover had an affair he’d be adulterous gambino,Run,Finally it’s hot enough I can start complaining about the weather again! Aaaaaaaaagua…,5630,15.29,,,false,,,activities/7035420126.gpx,,,5630,4653,15290.91015625,5.39003896713257,3.28624773025513,155.468688964844,163.168685913086,57.4000015258789,138.199996948242,23.1216487884521,-0.0503567159175873,,,,,,,,,1249.73193359375,,,,,,,,,8,,,,,0,200,0,,1,15464.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7159698009491,3562.39990234375,,,,,
7044642118,2022-04-26 15:49:32,Holy fuck that sucked,Run,Rehydrate and try and finish up tonight I guess?,2667,6.91,185,42,false,,,activities/7498478990.fit.gz,,,2667,2108,6916.93994140625,6.09799814224243,3.2812807559967,88,47,65.4000015258789,133.800003051758,20.9603538513184,0.66214245557785,,,88,82.9711837768555,,161.899337768555,,,407,,25,42,,,,,,,,,,,0,,0,,1,7154,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.59352827072144,0,,,,,
7053966986,2022-04-28 10:43:37,How the fuck is it almost May and still 36 out ,Run,"Jeremy’s gonna rap for me. Took yesterday off cuz my left back knee left truss thingy got tweaked.

15wu 7x(1min, 75s rest) 15cd",3378,9.66,184,49,false,,,activities/7508526308.fit.gz,,,3378,2879,9664.599609375,4.88198232650757,3.35692930221558,58,64,50.7999992370606,81.1999969482422,20.5376815795898,-0.0807069465517998,,,91,84.5343399047852,,158.564697265625,,,573,,12,49,,,,,,,,,,,0,,0,,1,9743.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.86104202270508,0,,,,,
7056570978,2022-04-28 19:49:36,Making up for tuesday,Run,Gotta be careful about doubling up though,1979,5.46,179,26,false,,,activities/7511328116.fit.gz,,,1979,1632,5466.39013671875,7.91199970245361,3.34950351715088,89,68,69.4000015258789,122.599998474121,11.6330862045288,0.431729137897491,,,88,83.8167724609375,,158.324737548828,,,324,,22,26,,,,,,,,,,,0,,0,,1,5671.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.76219797134399,0,,,,,
7066507915,2022-04-30 17:31:07,Someone send me a good 12 mile loop,Run,What’s the easiest way to get into lake Roland without getting puttied by a pickup,3309,8.75,182,63,false,,,activities/7522106173.fit.gz,,,3309,2700,8757.009765625,5.98600053787231,3.24333691596985,108,90,68.1999969482422,133.399993896484,8.69570350646973,0.17585913836956,,,88,83.2910232543945,,165.228546142578,,,530,,25,63,,,,,,,,,,,0,,0,,1,8945.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.64642190933228,0,,,,,
7072529710,2022-05-01 16:56:49,April showers come one day late,Run,Running with the bag and water adds ~10sec per mile,7136,19.32,182,146,false,,,activities/7528690069.fit.gz,,,7136,6042,19320.640625,4.47818994522095,3.19772267341614,222,206,55,139.199996948242,27.7247467041016,0.0652152225375176,,,90,84.1731338500977,,165.820434570313,,,1141,,22,146,,,,,,,,,,,0,,0,,1,19789.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7074887752533,0,,,,,
7164952348,2022-05-18 18:09:40,First run back,Run,Celebrating becoming a contributor to SDSS-V,2421,6.97,,,false,,,activities/7164952348.gpx,,,2421,2100,6975.64990234375,4.7760009765625,3.32173800468445,74.8152694702148,75.4152679443359,64.5999984741211,127.300003051758,11.8442630767822,-0.0086013488471508,,,,,,,,,569.413208007813,,,,,,,,,,,,,,,,0,,1,7046.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.88130927085876,2411.5,,,,,
7171179463,2022-05-03 20:12:01,Afternoon Run,Run,,2833,6.44,180,27,false,,,activities/7635971617.fit.gz,,,2833,1960,6447.1201171875,5.72800302505493,3.28934693336487,63,82,54,121.400001525879,19.2304306030273,-0.195436075329781,,,107,84.5715789794922,,154.892135620117,,,352,,25,27,,,,,,,,,,,,,0,,1,6539.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.27572178840637,2765.5,,,,,
7171180468,2022-05-19 21:29:23,Realizing I need new shoes,Run,Calling this a build-up week,3265,7.34,192,92,false,,,activities/7635972640.fit.gz,,,3265,2424,7346.14013671875,4.28507471084595,3.03058576583862,89,60,49,118.599998474121,11.6505422592163,0.42743530869484,,,88,81.1691665649414,,177.195602416992,,,498,,29,92,,,,,,,,,,,0,,0,,1,7534.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.24996638298035,1281.19995117188,,,,,
7180951094,2022-05-21 19:39:34,Actually 3.2 mi for ~7:26 avg,Run,"S/o to the Burke lake park ministry of truth and distances for including mile markers for the hs xc team and exposing my rat ass gps

Heat acclimatization is real. 95F",1849,4.24,193,54,false,,,activities/7646601254.fit.gz,,,1849,1433,4246.27978515625,4.19199228286743,2.96320986747742,4.02857160568237,25,96.9000015258789,101.599998474121,9.70397663116455,-0.00941996555775404,,,85,81.316780090332,,176.400421142578,,,289,,31,54,,,,,,8,,,,,0,61,0,,1,4253.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.29652762413025,4246.2998046875,,,,,
7198050105,2022-05-24 16:19:06,Burke lake feels fast,Run,Fun cornering,2384,6.8,179,29,false,,,activities/7665241746.fit.gz,,,2384,2109,6807.85986328125,7.68400287628174,3.22800374031067,40,39,99.5999984741211,110.400001525879,15.9207677841187,0.0235022231936455,,,95,81.6935958862305,,156.091781616211,,,379,,20,29,,,,,,,,,,,0,,0,,1,6876.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.85564589500427,6319.89990234375,,,,,
7208221716,2022-05-26 21:09:09,There is headgame to be worked on,Run,"Been slow and weak since covid. 
Time to go laugh at CJ while the flames crush the oilers",3008,7.25,181,26,false,,,activities/7676288645.fit.gz,,,3008,2243,7251.830078125,5.06599140167236,3.23309421539307,42,50,48.5999984741211,77.5999984741211,12.5984735488892,-0.113074861466885,,,86,81.5573196411133,,147.93635559082,,,408,,25,26,,,,,,,,,,,0,,0,,1,7298.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.41084766387939,0,,,,,
7234057463,2022-05-27 20:43:09,Holy fuck heat,Run,Gotta start running early in the morning again. Does anyone know how to improve in this weather?,2991,8.09,187,75,false,,,activities/7704591729.fit.gz,,,2991,2689,8098.58984375,4.73333215713501,3.01174783706665,88,84,68.5999984741211,120.800003051758,24.1604804992676,0.0543304644525051,,,88,80.7572555541992,,170.255981445313,,,518,,26,75,,,,,,,,,,,0,,0,,1,8238.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7076530456543,0,,,,,
7234058115,2022-05-31 19:34:30,Holy fuck heat,Run,Does anyone know how to improve in this weather? Starting tomorrow I get up super early.,1626,4.03,186,29,false,,,activities/7704592416.fit.gz,,,1626,1260,4036.169921875,5.3280029296875,3.20330953598022,59,40,80,129.199996948242,11.4416475296021,0.708592534065247,,,86,81.0888748168945,,165.615753173828,,,246,,33,29,,,,,,,,,,,0,,0,,1,4193.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.48226928710937,392,,,,,
7236844764,2022-06-01 10:29:40,You know what the high in montreal was yesterday?,Run,60F :),3784,8.95,183,55,false,,,activities/7707649299.fit.gz,,,3784,2779,8951.3505859375,4.93599843978882,3.22106885910034,32,51,35.5999984741211,69.4000015258789,6.96361780166626,-0.216727092862129,,,88,82.4164505004883,,162.469848632813,,,526,,29,55,,,,,,8,,,,,0,119,0,,1,8964.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3655788898468,0,,,,,
7269886226,2022-06-07 12:11:00,Dangerously deep sleep last night,Run,Wacky route,3300,9.17,,,false,,,,,,3300,3300,9173.279296875,,2.77978157997131,,,,,,0,,,,,,,,,741.305419921875,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.77978157997131,0,,,,,
7275178696,2022-06-08 12:47:10,20 stefanbucks to whoever can guess which intersection I forgot to stop the clock at,Run,Feelin like I’m backish,3705,9.18,,,false,,,activities/7275178696.gpx,,,3705,2809,9179.6904296875,5.17597675323486,3.26795673370361,105.801834106445,99.9018325805664,72.5,136,34.4828720092773,0.0642723217606545,,,,,,,,,751.949951171875,,,,,,,,,7,,,,,0,89,0,,1,9305,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.47764921188354,0,,,,,
7299318082,2022-06-12 20:37:43,Hilly but good,Run,"Nice quad burn, beautiful weather 9.5/10",3445,8.53,,,false,,,activities/7299318082.gpx,,,3445,2777,8531.759765625,5.02802753448486,3.07229375839233,141.150802612305,111.550804138184,54.5999984741211,104.599998474121,40.322566986084,0.346938967704773,,,,,,,,,723.973083496094,,,,,,,,,,,,,,,,0,,1,8958.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.47656297683716,2819.30004882812,,,,,
7309890397,2022-06-14 21:26:08,Feeling like shit,Run,Eating like shit. Cramps,1967,3.26,,,false,,,activities/7309890397.gpx,,,1967,1061,3265.38989257812,4.22402334213257,3.07765316963196,62.7840003967285,21.4839992523193,61.4000015258789,104.599998474121,40.6504211425781,1.26478004455566,,,,,,,,,288.149169921875,,,,,,,,,,,,,,,,0,,1,3565.69995117187,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.66008639335632,665.700012207031,,,,,
7358203528,2022-06-23 21:31:50,Accelerating out of the pit straights,Run,"Going for a clean reentry into el plan

I miss montreal weather",2361,6.44,,,false,,,activities/7358203528.gpx,,,2361,1855,6446.89013671875,4.73203134536743,3.47541236877441,86.7219619750977,77.0220031738281,47,97.3000030517578,43.7957878112793,0.150459915399551,,,,,,,,,534.324890136719,,,,,,,,,8,,,,,0,79,0,,1,6612,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.7305760383606,115.300003051758,,,,,
7378945937,2022-06-27 21:21:09,Good day really,Run,Life is naptime and vice versa. Eet mor fooooood,3463,8.05,,,false,,,activities/7378945937.gpx,,,3463,2354,8049.830078125,5.35333299636841,3.41963887214661,105.646049499512,86.9459991455078,64.5999984741211,138.199996948242,47.9226264953613,0.232303038239479,,,,,,,,,664.479736328125,,,,,,,,,,,,,,0,,0,,1,8222.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.32452511787415,2684.69995117188,,,,,
7388377936,2022-06-29 15:42:51,"Ask for money, get advice. Ask for advice, get money twice.",Run,-Pitbull,3825,9.66,,,false,,,activities/7388377936.gpx,,,3825,3003,9659.1796875,8.07207012176514,3.21651005744934,242.759429931641,240.759429931641,81.0999984741211,155.800003051758,48.1793441772461,0.0207056924700737,,,,,,,,,813.754516601563,,,,,,,,,,,,,,,,0,,1,10069.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.52527570724487,9659.2001953125,,,,,
7404895209,2022-07-02 19:42:15,Treadmill run from 2 days ago,Run,Forgot to add,1620,4.82,,,false,,,,,,1620,1620,4828.04150390625,,2.9802725315094,,,,,,0,,,,,,,,,390.160766601563,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.9802725315094,0,,,,,
7408989893,2022-06-15 13:30:41,Morning Run,Run,,2313,5.83,181,37,false,,,activities/7895787959.fit.gz,,,2313,1801,5834.5498046875,4.64666748046875,3.23961687088013,61,72,70.5999984741211,119.599998474121,16.4573345184326,0.188532114028931,,,90,81.0653991699219,,162.73942565918,,,348,,24,37,,,,,,,,,,,,,0,,1,5971.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.5225031375885,2688.69995117188,,,,,
7411498470,2022-07-03 23:15:54,Mile 3: Yet another example of my watch being a dirty dirty liar (I suspect),Run,"Kinda don’t believe mile 2 either, but let’s not get too hasty now.

Keeping a smile on my face seems to help a bit. Trying to stay loose.",4532,11.27,187,77,false,,,activities/7898579301.fit.gz,,,4532,3453,11273.76953125,10.8860111236572,3.26492023468018,96,106,44,108.400001525879,42.3390884399414,0.0674131065607071,,,82,79.3514099121094,,164.931549072266,,,637,,28,77,,,,,,6,,,,,0,91,0,,1,11466.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.48759245872498,0,,,,,
7411513078,2022-07-04 00:10:42,Garmin fucked up my date,Run,"Deprive me of my real weekly mileage numbers, even if they haven’t been great, and I WILL find you
S/o to all the “aRe THosE fIReWorKS oR GUnshoTS” people this weekend. “AHahaHaAHa iT IS baLTImOrE aFTEraLL”",2020,6.43,,,false,,,,,,2020,2020,6437.39990234375,,3.18683171272278,,,,,,0,,,,,,,,,520.215209960938,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.18683171272278,0,,,,,
7420489019,2022-07-05 17:14:05,Gonna become a Strava influencer,Run,#livelaughlove,3459,7.24,198,89,false,,,activities/7908422815.fit.gz,,,3459,2077,7244.06982421875,4.34444189071655,3.48775625228882,10,11,82.8000030517578,86.5999984741211,17.4673156738281,-0.0276087895035744,,,85,81.9343032836914,,180.613571166992,,,449,,31,89,,,,,,9,,,,,0,103,0,,1,7260.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.09426712989807,0,,,,,
7427475519,2022-07-06 22:38:46,Pace hampered by gravity attempting to murder me,Run,Suck it god,4208,9.66,187,77,false,,,activities/7916066564.fit.gz,,,4208,2848,9665.240234375,5.48200702667236,3.3936939239502,79,101,29.6000003814697,89.1999969482422,41.6864395141602,0.037246860563755,,,84,80.8424377441406,,168.763366699219,,,546,,29,77,,,,,,6,,,,,0,75,0,,1,9856.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.29687261581421,0,,,,,media/419A9D40-640E-4A80-AD2C-B48EB386DA10.jpg
7447801160,2022-07-10 17:38:50,Knee is still pretty tight,Run,"Call this a shakeout. Honestly banged it up kinda bad, couldn’t really move it the other day. RICE.",3291,6.44,186,34,false,,,activities/7938397835.fit.gz,,,3291,2150,6446.35009765625,4.77792978286743,2.9983024597168,28,37,61.5999984741211,75.4000015258789,37.6660995483398,0.0124100521206856,,,104,78.2840347290039,,157.065979003906,,,363,,27,34,,,,,,8,,,,,0,92,0,,1,6532,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.95878159999847,6187.10009765625,,,,,
7459187345,2022-07-12 21:09:34,Surprisingly comfy,Run,"Almost maxed out one of the leg machines today too
Will I get hit by lightning? Lets find out!",3607,9.66,193,99,false,,,activities/7950870014.fit.gz,,,3607,2841,9665.4501953125,5.52858209609985,3.40212965011597,69,54,59.7999992370606,85.5999984741211,7.62385225296021,-0.0579383075237274,,,84,80.238639831543,,175.357391357422,,,577,,27,99,,,,,,,,,,,0,,0,,1,9717.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.67963695526123,0,,,,,
7464765869,2022-07-13 21:07:27,Bleck,Run,Hot,5151,9.66,187,91,false,,,activities/7956973377.fit.gz,,,5151,3225,9662.5693359375,4.15124893188477,2.99614548683167,80,85,60,118.800003051758,39.9033584594727,0.130400076508522,,,82,78.4624786376953,,170.060531616211,,,598,,32,91,,,,,,,,,,,0,,0,,1,9951.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.87586283683777,2813.60009765625,,,,,
7470340899,2022-07-14 22:56:33,A big fuck you to my body for yesterday,Run,Went flat out for the last tenth and noticed that by cranking my knees as high as they go inbetween strikes I got a lot more pace. Not sure I can maintain for a super long time but maybe worth some pushing on that.,2255,6.44,187,40,false,,,activities/7963089629.fit.gz,,,2255,1856,6448.6904296875,6.4118185043335,3.47450971603394,54,69,54.2000007629395,109.400001525879,17.6354084014893,-0.0837379023432732,,,88,80.2341842651367,,163.048492431641,,,362,,29,40,,,,,,,,,,,0,,0,,1,6514.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.85972952842712,2233,,,,,
7478094888,2022-07-16 12:37:06,Stefan ran in the morning???,Run,"What is it, the semester??",2588,6.45,186,42,false,,,activities/7971667892.fit.gz,,,2588,1825,6450.97021484375,5.03999853134155,3.53477811813354,99,65,65.1999969482422,126.400001525879,44.4066772460937,0.0434042513370514,,,106,80.908088684082,,165.042358398438,,,358,,29,42,,,,,,,,,,,0,,0,,1,6546.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.49264693260193,1867.30004882813,,,,,
7486257448,2022-07-17 19:56:32,Pack run. Did not wake up this morning. 69th run of the year. Nice,Run,"1m wu 10k 1m cd. 4.4lbs, 2L water. Probably didn’t need it cuz it wasn’t too bad. S/o to the FM who was hanging out on homewood field in the last mile

Ps garmin thinks I sweated over a liter of water??? Jeebus",5659,13.19,181,97,false,,,activities/7980748626.fit.gz,,,5659,4135,13195.2197265625,5.24570989608765,3.19110512733459,97,98,77.5999984741211,138.199996948242,37.2212715148926,0.0166727397590876,,,83,80.160285949707,,164.417877197266,,,765,,31,97,,,,,,7,,,,,0,132,0,,1,13375.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.33172297477722,0,,,,,
7501495552,2022-07-20 19:07:22,This was not the time to go for a run,Run,I never learn. Powered through a quick workout thi,3993,7.51,182,54,false,,,activities/7997478863.fit.gz,,,3993,2360,7510.1201171875,5.50795888900757,3.18225431442261,78,56,64,96.1999969482422,16.7239971160889,-0.0585876330733299,,,85,79.3828964233398,,164.622970581055,,,428,,33,54,,,,,,,,,,,0,,0,,1,7569.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.88082146644592,5018.10009765625,,,,,
7501618792,2022-07-20 20:38:56,1mi cool down ,Run,Treadmill,555,1.61,,,false,,,,,,555,555,1609.34716796875,,2.89972472190857,,,,,,0,,,,,,,,,130.053588867188,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.89972472190857,0,,,,,
7507579113,2022-07-21 23:52:33,Grfooueas,Run,Title done,2092,4.83,174,30,false,,,activities/8004183986.fit.gz,,,2092,1550,4836.52978515625,5.41499853134155,3.12034177780151,65,37,29.2000007629395,75.8000030517578,24.6912498474121,0.740200102329254,,,85,80.0846328735352,,160.341110229492,,,278,,31,30,,,,,,,,,,,0,,0,,1,5035.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.31191682815552,0,,,,,
7507581544,2022-07-22 00:04:35,Mreadtrill,Run,Wu,1440,4.18,,,false,,,,,,1440,1440,4184.302734375,,2.90576577186584,,,,,,0,,,,,,,,,338.139312744141,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.90576577186584,0,,,,,
7512315409,2022-07-22 23:00:36,Meditations on Motion: A Haiku by Stefan Arseneau,Run,"Like mayflies in brood,
Run titles, my skull’s abound
Run ends, fuck! They’re gone",3203,8.05,182,59,false,,,activities/8009435693.fit.gz,,,3203,2468,8054.2900390625,4.81596660614014,3.26348876953125,89,85,72,127.199996948242,26.0490646362305,-0.0496629737317562,,,83,80.3802719116211,,165.929962158203,,,469,,32,59,,,,,,5,,,,,0,44,0,,1,8186.5,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.51460814476013,0,,,,,
7518395223,2022-07-24 02:10:14,Taking extreme measures to beat the heat,Run,Cutting myself some slack on account of 3 hours of tennis with the fam,6780,17.71,180,113,false,,,activities/8016218110.fit.gz,,,6780,5609,17711,4.40195322036743,3.15760397911072,96,81,16.2000007629395,51.4000015258789,13.5287580490112,0.0801761522889137,,,84,80.4311065673828,,161.31184387207,,,1036,,28,113,,,,,,,,,,,0,,0,,1,17862,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.6122419834137,0,,,,,
7534703155,2022-07-26 23:11:23,Thou shalt not do hills on a full stomach,Run,Aaaaaaalmost yakked. Gotta up my hill game. Sub 2hr old rag 10mi by spring??? Just gotta do this workout 59 more times!,4285,8.98,186,46,false,,,activities/8034379057.fit.gz,,,4285,2750,8979.6396484375,5.16796875,3.26532340049744,119,107,40,76.4000015258789,36.9060211181641,0.138090193271637,,,89,80.9933853149414,,158.235321044922,,,495,,28,46,,,,,,,,,,,0,,0,,1,9253.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.09559845924377,0,,,,,
7545681239,2022-07-28 22:47:45,Evening Run,Run,,2499,4.98,173,20,false,,,activities/8046499097.fit.gz,,,2499,1513,4984.77978515625,4.52164697647095,3.29463315010071,36,44,74,94.5999984741211,42.9484024047852,0.160488530993462,,,85,80.3845138549805,,153.841262817383,,,272,,31,20,,,,,,,,,,,,,0,,1,5121.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.99470984935761,81.5,,,,,
7550930031,2022-07-30 01:15:43,Always feel like I have less stamina running at home,Run,"Not sure if it’s mindset or something real.

So help me god if google recommends Bull Run as a “flat” trail again I’m gonna loose it. Literally the hilliest trail in the county",2986,8.05,184,61,false,,,activities/8052353112.fit.gz,,,2986,2471,8057.66015625,4.711669921875,3.2608904838562,86,50,95,119,20.9371509552002,0.0868738517165184,,,83,80.4671859741211,,166.794570922852,,,477,,28,61,,,,,,,,,,,0,,0,,1,8165.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.69847965240479,0,,,,,
7562026158,2022-07-31 22:40:54,What’s a pirate’s favorite plane ,Run,An arrrrbus.,9958,22.53,181,159,false,,,activities/8064768826.fit.gz,,,9958,7206,22535.5,6.45585918426514,3.12732434272766,106,129,67.1999969482422,121.599998474121,38.7459182739258,-0.00266245915554464,,,84,79.5993804931641,,163.56086730957,,,1302,,26,159,,,,,,,,,,,0,,0,,1,22695.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.26305484771729,3260.80004882812,,,,,
7573391103,2022-08-03 01:25:31,Weird being back at hs,Run,"1mi wu 10x400m with 200m between, 1mi cd
I think last time I ran this track we’re the two weeks I rowed crew",2891,9.65,,,false,,,activities/7573391103.gpx,,,2891,2692,9658.8095703125,11.0620441436768,3.58796787261963,35.6912574768066,36.1912994384766,113.099998474121,131.800003051758,10.9990491867065,-0.00517662148922682,,,,,,,,,786.513000488281,,,,,,,,,6,,,,,0,71,0,,1,9732.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.34099268913269,0,,,,,
