Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
6507473807,"Jan 11, 2022, 4:32:42 PM",3 Minute Mile Totally Wasn’t a GPS Glitch,Run,Im the fastest man alive. Bow down to your god.,3434,11.30,190.0,89,false,,,activities/6919338922.fit.gz,,,3434.0,3159.0,11300.16015625,12.054003715515137,3.577131986618042,130.0,75.0,47.0,122.0,21.909252166748047,0.5522045493125916,,,86.0,80.9723129272461,,170.10202026367188,,,655.0,,10.0,89.0,,,,,,5.0,,,,,0.0,57.0,0.0,,1.0,11635.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.2906699180603027,0.0,,,,,""
6528799835,"Jan 15, 2022, 5:50:15 PM",Morning Feel Good,Run,,1554,4.99,,,false,,,activities/6528799835.gpx,,,1554.0,1425.0,4991.47998046875,10.953999519348145,3.502793073654175,55.175575256347656,35.4755744934082,89.9000015258789,129.8000030517578,16.30436134338379,0.3946725130081177,,,,,,,,,413.5765380859375,,,,,,,,,7.0,,,,,0.0,45.0,0.0,,1.0,5117.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2120206356048584,0.0,,,,,""
6544779632,"Jan 18, 2022, 5:15:06 PM",Easy Breezy!,Run,"Gotta bring water for that last mile. 9:15 or so feels hella sustainable, but I started to wear out toward the end as I got faster. Ice conditions slowed me a bit but not too bad. Hellllll yeah",7732,21.08,,,false,,,activities/6544779632.gpx,,,7732.0,7107.0,21083.51953125,4.326074123382568,2.9665849208831787,165.07977294921875,139.67999267578125,89.9000015258789,141.60000610351562,35.2569694519043,0.12047324329614639,,,,,,,,,1724.1917724609375,,,,,,,,,6.0,,,,,0.0,187.0,0.0,,1.0,21336.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7267873287200928,0.0,,,,,""
6554695270,"Jan 20, 2022, 5:54:43 PM",Recovery,Run,Nice and cool,1609,4.99,,,false,,,activities/6554695270.gpx,,,1609.0,1397.0,4989.31005859375,5.545996189117432,3.571445941925049,56.7955207824707,48.59552001953125,89.9000015258789,119.5,18.30660629272461,0.16435137391090393,,,,,,,,,412.0815124511719,,,,,,,,,7.0,,,,,0.0,44.0,0.0,,1.0,5099.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1008763313293457,0.0,,,,,""
6574016111,"Jan 24, 2022, 12:12:19 PM",New semester,Run,I miss break,3520,9.85,185.0,59,false,,,activities/6990580538.fit.gz,,,3520.0,2955.0,9856.4697265625,7.333996772766113,3.3355226516723633,124.0,103.0,116.80000305175781,195.60000610351562,10.794235229492188,0.21102893352508545,,,85.0,81.0723648071289,,162.5087127685547,,,575.0,,10.0,59.0,,,,,,6.0,,,,,0.0,77.0,0.0,,1.0,10103.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.800133466720581,0.0,,,,,""
6578885038,"Jan 25, 2022, 12:11:12 PM",Morning Run,Run,,1928,5.35,180.0,25,false,,,activities/6995759782.fit.gz,,,1928.0,1795.0,5352.740234375,4.1833343505859375,2.982028007507324,49.0,51.0,76.5999984741211,108.19999694824219,7.375510215759277,-0.07472807914018631,,,85.0,80.23589324951172,,155.2691192626953,,,336.0,,15.0,25.0,,,,,,,,,,,,,0.0,,1.0,5400.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.776317596435547,0.0,,,,,""
6609690142,"Jan 31, 2022, 12:28:28 PM",Finishing on the track sucks ass,Run,Round and round and round and AAAAAAAH,3527,11.27,,,false,,,activities/6609690142.gpx,,,3527.0,3180.0,11269.169921875,8.868017196655273,3.543764114379883,121.23855590820312,104.83855438232422,64.5,135.89999389648438,12.004454612731934,0.14552979171276093,,,,,,,,,926.7369384765625,,,,,,,,,7.0,,,,,0.0,101.0,0.0,,1.0,11467.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.195114850997925,0.0,,,,,""
6614713913,"Feb 1, 2022, 11:30:14 AM",Morning Run,Run,,3587,10.10,,,false,,,activities/7034086534.fit.gz,,,3587.0,3185.0,10100.759765625,4.576025485992432,3.1713531017303467,208.0,197.0,64.0,118.0,43.12950897216797,0.32274797558784485,,,,,,,,,887.567626953125,,,,,,,,,,,,,,,,0.0,,1.0,10983.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8159351348876953,0.0,,,,,""
6649797248,"Feb 8, 2022, 11:40:37 AM",Grandpa knees,Run,,2137,6.54,,,false,,,activities/6649797248.gpx,,,2137.0,2040.0,6543.35986328125,4.76800012588501,3.207529306411743,81.04161834716797,80.34162139892578,72.19999694824219,119.69999694824219,10.143635749816895,0.010697867721319199,,,,,,,,,538.8665161132812,,,,,,,,,5.0,,,,,0.0,36.0,0.0,,1.0,6668.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0619373321533203,0.0,,,,,""
6658095766,"Feb 9, 2022, 8:09:11 PM",Maybe the track isn’t so bad,Run,I’ll never admit I said that though ,3589,11.27,,,false,,,activities/6658095766.gpx,,,3589.0,3156.0,11271.1796875,4.910003662109375,3.571349620819092,63.34010696411133,49.34010696411133,51.0,81.0999984741211,7.571379661560059,0.12421060353517532,,,,,,,,,919.0517578125,,,,,,,,,,,,,,,,0.0,,1.0,11372.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.14047908782959,0.0,,,,,""
6659106644,"Jan 27, 2022, 12:09:03 PM",Morning Run,Run,,1676,4.72,189.0,24,false,,,activities/7081547701.fit.gz,,,1676.0,1541.0,4727.97021484375,4.680005073547363,3.068118095397949,70.0,63.0,73.4000015258789,115.19999694824219,32.0001220703125,0.012690403498709202,,,85.0,80.87417602539062,,156.0770721435547,,,294.0,,6.0,24.0,,,,,,,,,,,,,0.0,,1.0,4863.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.820984363555908,0.0,,,,,""
6659107322,"Feb 3, 2022, 11:41:25 AM",Morning Run,Run,,1920,5.30,176.0,26,false,,,activities/7081548455.fit.gz,,,1920.0,1795.0,5308.3798828125,6.454003810882568,2.9573147296905518,64.0,58.0,52.20000076293945,84.19999694824219,37.73649978637695,0.13186697661876678,,,84.0,79.67121887207031,,156.10067749023438,,,337.0,,12.0,26.0,,,,,,,,,,,,,0.0,,1.0,5451.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7647812366485596,0.0,,,,,""
6659108680,"Feb 4, 2022, 11:31:16 AM",Morning Run,Run,,3306,8.45,184.0,70,false,,,activities/7081549915.fit.gz,,,3306.0,2669.0,8457.279296875,7.81201171875,3.1687073707580566,105.0,76.0,43.0,117.5999984741211,11.486946105957031,0.3026977777481079,,,85.0,81.44524383544922,,168.25424194335938,,,532.0,,19.0,70.0,,,,,,,,,,,,,0.0,,1.0,8686.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5581607818603516,0.0,,,,,""
6663626352,"Feb 10, 2022, 10:07:58 PM",Afternoon Run,Run,,3010,8.05,186.0,72,false,,,activities/7086392456.fit.gz,,,3010.0,2559.0,8054.6298828125,4.260009765625,3.147569417953491,93.0,84.0,54.79999923706055,120.4000015258789,16.05506134033203,0.07697436958551407,,,85.0,81.40283966064453,,169.71226501464844,,,509.0,,20.0,72.0,,,,,,,,,,,,,0.0,,1.0,8217.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6759567260742188,2313.300048828125,,,,,""
6667990897,"Feb 11, 2022, 7:31:43 PM",Failure to properly hydrate,Run,"Also bad shoes

These are my excuses",2551,7.24,185.0,57,false,,,activities/7091092349.fit.gz,,,2551.0,2079.0,7247.41015625,4.8383331298828125,3.4860076904296875,43.0,56.0,56.400001525878906,81.19999694824219,17.756210327148438,-0.16281671822071075,,,88.0,84.12994384765625,,170.27194213867188,,,438.0,,25.0,57.0,,,,,,,,,,,0.0,,0.0,,1.0,7302.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8410074710845947,0.0,,,,,""
6673612591,"Feb 12, 2022, 7:17:49 PM",Hangover cure,Run,"Psychological prep for Saturday.

Run 9 walk 1 run 7 walk 1 etc 

Note to self buy khatadin tabs or you’ll get giardia again",5073,14.49,176.0,105,false,,,activities/7097141484.fit.gz,,,5073.0,4862.0,14492.76953125,3.9728567600250244,2.9808247089385986,206.0,170.0,47.79999923706055,139.0,33.67036437988281,0.015179961919784546,,,85.0,81.0171890258789,,162.3374481201172,,,919.0,,23.0,105.0,,,,,,4.0,,,,,0.0,54.0,0.0,,1.0,14769.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.856843948364258,3529.300048828125,,,,,""
6681803921,"Feb 14, 2022, 12:32:18 PM",Human Ping Pong Ball,Run,"Boink

Feelin like a high gravity kinda day",3732,11.72,182.0,62,false,,,activities/7106048984.fit.gz,,,3732.0,3223.0,11724.400390625,5.086133003234863,3.6377289295196533,184.0,134.0,68.4000015258789,148.0,13.777276039123535,0.08699802309274673,,,89.0,83.8125228881836,,160.8049774169922,,,677.0,,5.0,62.0,,,,,,6.0,,,,,0.0,85.0,0.0,,1.0,11976.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1415863037109375,0.0,,,,,""
6708011070,"Feb 19, 2022, 7:24:02 AM",Sufferfest 2022,Hike,What would you do ooh ooh for a Klondike bar?,39773,48.29,182.0,121,false,,,activities/7134208193.fit.gz,,,39773.0,34120.0,48291.5390625,3.6666667461395264,1.415342926979065,1803.5999755859375,1817.0,297.6000061035156,595.2000122070312,48.14814758300781,-0.2054191678762436,,,120.0,55.87958526611328,,119.65496063232422,,,3200.0,,10.0,121.0,,,,,,,,,,,0.0,,0.0,,1.0,55876.3984375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2141779661178589,47562.19921875,,,,,""
6726003817,"Feb 23, 2022, 11:40:38 AM",Recovery run,Run,Advil baby here I come,2912,8.24,180.0,40,false,,,activities/7153584191.fit.gz,,,2912.0,2741.0,8239.91015625,4.850000381469727,3.006169319152832,76.0,87.0,45.20000076293945,83.0,47.53841781616211,0.019417669624090195,,,84.0,80.56948852539062,,155.87783813476562,,,515.0,,23.0,40.0,,,,,,4.0,,,,,0.0,30.0,0.0,,1.0,8384.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.829639434814453,0.0,,,,,""
6755790948,"Mar 1, 2022, 11:37:40 AM",Early morning philosophy with Jeremy Telezing,Run,"",2976,9.76,,,false,,,activities/6755790948.gpx,,,2976.0,2919.0,9764.0302734375,4.568002223968506,3.344991445541382,106.30906677246094,104.10900115966797,47.0,97.30000305175781,13.972527503967285,0.022531678900122643,,,,,,,,,802.5379028320312,,,,,,,,,,,,,,0.0,,0.0,,1.0,9931.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.280924081802368,0.0,,,,,""
6791661127,"Mar 7, 2022, 9:43:59 PM",Afternoon Run,Run,,1959,4.83,191.0,42,false,,,activities/7224483751.fit.gz,,,1959.0,1475.0,4833.35009765625,5.017159461975098,3.2768476009368896,79.0,21.0,85.4000015258789,157.60000610351562,32.257774353027344,1.4275810718536377,,,84.0,80.69419860839844,,170.56753540039062,,,303.0,,26.0,42.0,,,,,,,,,,,,,0.0,,1.0,5115.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4672536849975586,0.0,,,,,""
6791662501,"Mar 8, 2022, 11:47:32 AM",Morning Run,Run,,3209,8.11,185.0,48,false,,,activities/7224485250.fit.gz,,,3209.0,2616.0,8112.6298828125,4.5272040367126465,3.101158380508423,64.0,69.0,47.0,81.80000305175781,18.66202163696289,-0.004930602386593819,,,86.0,81.32130432128906,,159.6518096923828,,,495.0,,15.0,48.0,,,,,,,,,,,,,0.0,,1.0,8219.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5280866622924805,0.0,,,,,""
6796996668,"Mar 9, 2022, 11:40:59 AM",Planning Jeremy’s Serial Killing Debut,Run,"Decided acid was the way to go

My miles per week look like Mt Thor",3447,9.73,187.0,70,false,,,activities/7230214241.fit.gz,,,3447.0,3062.0,9731.8701171875,4.3416748046875,3.1782724857330322,139.0,117.0,66.80000305175781,143.8000030517578,22.486608505249023,-0.012330589815974236,,,85.0,81.88812255859375,,164.50772094726562,,,594.0,,13.0,70.0,,,,,,,,,,,0.0,,0.0,,1.0,10050.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.823287010192871,0.0,,,,,""
6808872906,"Mar 11, 2022, 7:35:01 PM",Yarrrr,Run,Headgame is not it,3542,9.66,190.0,71,false,,,activities/7243016514.fit.gz,,,3542.0,2567.0,9668.5,5.244000434875488,3.7664589881896973,77.0,66.0,52.20000076293945,83.4000015258789,12.684976577758789,0.08894871175289154,,,88.0,83.56742858886719,,170.31301879882812,,,551.0,,23.0,71.0,,,,,,,,,,,0.0,,0.0,,1.0,9799.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.729672431945801,0.0,,,,,""
6825130759,"Mar 14, 2022, 10:00:18 PM",What do we want?!,Run,"Airplane noises!!
When do we want them??
Nyeooow!!",3538,9.98,188.0,90,false,,,activities/7260602012.fit.gz,,,3538.0,2965.0,9980.330078125,5.405709266662598,3.3660471439361572,131.0,97.0,67.0,139.1999969482422,7.874029636383057,0.1462877243757248,,,87.0,81.94277954101562,,171.90284729003906,,,613.0,,21.0,90.0,,,,,,7.0,,,,,0.0,94.0,0.0,,1.0,10189.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8208959102630615,0.0,,,,,""
